File Name,rxn00012.csv
Date,2022-05-13 11:57:35

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1652444466,0.001484,-0.03,1.035875,22.74,0.001516,-0.09,1.010250,23.55,21.35,100.00,60.08,1.586914,32.01,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652444476,0.001484,-0.03,1.035750,22.74,0.001516,-0.09,1.010125,23.55,21.35,100.00,60.23,2.626953,52.92,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652444486,0.001484,-0.03,1.036125,22.73,0.001516,-0.09,1.010250,23.55,21.35,100.00,60.19,1.879883,37.90,1.699219,173.69,0.00,0.00,0,0,0,0.00,0,0,0
1652444496,0.001484,-0.03,1.036375,22.72,0.001516,-0.09,1.010250,23.55,21.34,100.00,60.15,1.572266,31.72,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652444506,0.001484,-0.03,1.036125,22.73,0.001516,-0.09,1.010125,23.55,21.34,99.99,60.05,2.290039,46.15,2.148437,217.12,0.00,0.00,0,0,0,0.00,0,0,0
1652444516,0.001484,-0.03,1.036375,22.72,0.001500,-0.10,1.010500,23.54,21.33,99.99,60.12,2.124023,42.81,1.938477,196.82,0.00,0.00,0,0,0,0.00,0,0,0
1652444526,0.001484,-0.03,1.036500,22.72,0.001500,-0.10,1.010500,23.54,21.34,99.99,59.92,1.665039,33.58,1.547852,159.05,0.00,0.00,0,0,0,0.00,0,0,0
1652444536,0.001484,-0.03,1.036250,22.73,0.001500,-0.10,1.010250,23.55,21.35,99.99,59.76,2.602539,52.43,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652444546,0.001484,-0.03,1.036250,22.73,0.001500,-0.10,1.010250,23.55,21.36,99.99,59.81,2.001953,40.36,1.840820,187.38,0.00,0.00,0,0,0,0.00,0,0,0
1652444556,0.001469,-0.04,1.036500,22.72,0.001500,-0.10,1.010375,23.54,21.37,99.99,59.77,1.562500,31.52,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652444566,0.001469,-0.04,1.036625,22.71,0.001500,-0.10,1.010750,23.53,21.38,100.00,59.65,2.050781,41.34,1.948242,197.76,0.00,0.00,0,0,0,0.00,0,0,0
1652444576,0.001484,-0.03,1.036625,22.71,0.001500,-0.10,1.010500,23.54,21.38,100.00,59.55,2.592773,52.23,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652444586,0.001469,-0.04,1.037000,22.70,0.001484,-0.10,1.010750,23.53,21.39,100.00,59.66,1.611328,32.50,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652444596,0.001469,-0.04,1.037000,22.70,0.001500,-0.10,1.010625,23.54,21.39,100.00,59.35,2.563477,51.64,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652444606,0.001469,-0.04,1.037125,22.70,0.001500,-0.10,1.011000,23.53,21.40,100.00,59.19,1.606445,32.40,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652444616,0.001469,-0.04,1.037500,22.69,0.001500,-0.10,1.011000,23.53,21.39,99.99,59.12,2.622070,52.82,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652444626,0.001469,-0.04,1.037375,22.69,0.001500,-0.10,1.011125,23.52,21.37,100.01,58.98,1.674805,33.78,1.538086,158.11,0.00,0.00,0,0,0,0.00,0,0,0
1652444636,0.001469,-0.04,1.037750,22.68,0.001484,-0.10,1.011250,23.52,21.36,99.99,58.84,2.192383,44.18,2.070312,209.57,0.00,0.00,0,0,0,0.00,0,0,0
1652444646,0.001469,-0.04,1.037625,22.68,0.001484,-0.10,1.011375,23.51,21.36,99.98,58.71,1.767578,35.64,1.616211,165.66,0.00,0.00,0,0,0,0.00,0,0,0
1652444656,0.001453,-0.05,1.037750,22.68,0.001484,-0.10,1.011625,23.51,21.34,99.99,58.44,2.553711,51.45,2.382812,239.78,0.00,0.00,0,0,0,0.00,0,0,0
1652444666,0.001469,-0.04,1.037875,22.68,0.001484,-0.10,1.011875,23.50,21.32,100.00,58.49,1.552734,31.32,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652444676,0.001469,-0.04,1.037875,22.68,0.001500,-0.10,1.011750,23.50,21.31,100.00,58.45,2.485352,50.07,2.319336,233.64,0.00,0.00,0,0,0,0.00,0,0,0
1652444686,0.001469,-0.04,1.037875,22.68,0.001484,-0.10,1.011750,23.50,21.30,100.00,58.48,2.006836,40.45,1.821289,185.49,0.00,0.00,0,0,0,0.00,0,0,0
1652444696,0.001469,-0.04,1.038000,22.67,0.001484,-0.10,1.012000,23.49,21.31,100.00,58.42,1.718750,34.66,1.635742,167.55,0.00,0.00,0,0,0,0.00,0,0,0
1652444706,0.001469,-0.04,1.038125,22.67,0.001484,-0.10,1.012000,23.49,21.31,100.00,58.12,2.563477,51.64,2.373047,238.83,0.00,0.00,0,0,0,0.00,0,0,0
1652444716,0.001469,-0.04,1.038375,22.66,0.001484,-0.10,1.012125,23.49,21.31,100.00,58.11,1.547852,31.23,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652444726,0.001469,-0.04,1.038375,22.66,0.001484,-0.10,1.012000,23.49,21.32,100.00,57.91,1.767578,35.64,1.694336,173.22,0.00,0.00,0,0,0,0.00,0,0,0
1652444736,0.001469,-0.04,1.038250,22.66,0.001484,-0.10,1.012000,23.49,21.32,100.00,57.86,2.587891,52.13,2.407227,242.14,0.00,0.00,0,0,0,0.00,0,0,0
1652444746,0.001469,-0.04,1.038375,22.66,0.001484,-0.10,1.012375,23.48,21.32,99.99,57.79,1.831055,36.92,1.660156,169.91,0.00,0.00,0,0,0,0.00,0,0,0
1652444756,0.001469,-0.04,1.038500,22.66,0.001484,-0.10,1.012375,23.48,21.32,99.99,57.86,1.640625,33.09,1.523437,156.69,0.00,0.00,0,0,0,0.00,0,0,0
1652444766,0.001469,-0.04,1.038250,22.66,0.001484,-0.10,1.012375,23.48,21.30,99.99,57.57,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652444776,0.001453,-0.05,1.038625,22.65,0.001484,-0.10,1.012625,23.47,21.28,99.99,57.51,1.557617,31.42,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652444786,0.001453,-0.05,1.039000,22.64,0.001469,-0.11,1.012875,23.47,21.26,100.00,57.59,2.607422,52.53,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652444796,0.001453,-0.05,1.039125,22.64,0.001484,-0.10,1.013125,23.46,21.23,100.00,57.67,1.577148,31.82,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652444806,0.001453,-0.05,1.039250,22.63,0.001484,-0.10,1.013250,23.45,21.23,100.00,57.56,1.679687,33.88,1.557617,160.00,0.00,0.00,0,0,0,0.00,0,0,0
1652444816,0.001453,-0.05,1.039375,22.63,0.001469,-0.11,1.013125,23.46,21.23,100.00,57.48,2.636719,53.12,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652444826,0.001453,-0.05,1.039500,22.62,0.001469,-0.11,1.013375,23.45,21.22,100.00,57.44,2.207031,44.48,1.992187,202.01,0.00,0.00,0,0,0,0.00,0,0,0
1652444836,0.001453,-0.05,1.039625,22.62,0.001469,-0.11,1.013500,23.45,21.22,100.00,57.26,1.674805,33.78,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652444846,0.001453,-0.05,1.039625,22.62,0.001469,-0.11,1.013500,23.45,21.22,99.99,57.22,2.583008,52.04,2.382812,239.78,0.00,0.00,0,0,0,0.00,0,0,0
1652444856,0.001453,-0.05,1.039625,22.62,0.001469,-0.11,1.013375,23.45,21.22,99.99,56.93,1.562500,31.52,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652444866,0.001453,-0.05,1.039750,22.62,0.001469,-0.11,1.013625,23.44,21.21,99.99,57.03,2.387695,48.11,2.236328,225.62,0.00,0.00,0,0,0,0.00,0,0,0
1652444876,0.001453,-0.05,1.039875,22.61,0.001453,-0.12,1.013625,23.44,21.22,99.98,56.58,2.612305,52.63,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652444886,0.001453,-0.05,1.040000,22.61,0.001469,-0.11,1.013750,23.44,21.21,99.98,56.59,1.640625,33.09,1.513672,155.75,0.00,0.00,0,0,0,0.00,0,0,0
1652444896,0.001453,-0.05,1.040250,22.60,0.001469,-0.11,1.013875,23.43,21.20,99.99,56.46,1.601562,32.31,1.489258,153.39,0.00,0.00,0,0,0,0.00,0,0,0
1652444906,0.001453,-0.05,1.040125,22.60,0.001453,-0.12,1.013875,23.43,21.19,99.99,56.54,2.485352,50.07,2.319336,233.64,0.00,0.00,0,0,0,0.00,0,0,0
1652444916,0.001438,-0.05,1.040250,22.60,0.001453,-0.12,1.014125,23.43,21.18,99.99,56.38,2.597656,52.33,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652444926,0.001453,-0.05,1.040500,22.59,0.001469,-0.11,1.014000,23.43,21.18,99.99,56.45,2.519531,50.76,2.329102,234.58,0.00,0.00,0,0,0,0.00,0,0,0
1652444936,0.001453,-0.05,1.040375,22.60,0.001453,-0.12,1.014000,23.43,21.20,99.99,56.33,1.752930,35.35,1.601562,164.25,0.00,0.00,0,0,0,0.00,0,0,0
1652444946,0.001438,-0.05,1.040375,22.60,0.001469,-0.11,1.014125,23.43,21.22,100.00,56.27,1.611328,32.50,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652444956,0.001453,-0.05,1.040375,22.60,0.001469,-0.11,1.014000,23.43,21.22,99.99,56.09,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652444966,0.001453,-0.05,1.040375,22.60,0.001453,-0.12,1.014250,23.42,21.24,99.99,56.06,1.831055,36.92,1.674805,171.33,0.00,0.00,0,0,0,0.00,0,0,0
1652444976,0.001438,-0.05,1.040375,22.60,0.001453,-0.12,1.014375,23.42,21.25,99.99,55.94,1.640625,33.09,1.523437,156.69,0.00,0.00,0,0,0,0.00,0,0,0
1652444986,0.001438,-0.05,1.040500,22.59,0.001469,-0.11,1.014375,23.42,21.26,99.98,55.73,2.622070,52.82,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652444996,0.001438,-0.05,1.040500,22.59,0.001453,-0.12,1.014375,23.42,21.26,99.98,55.63,2.597656,52.33,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652445006,0.001438,-0.05,1.040750,22.59,0.001453,-0.11,1.014500,23.41,21.27,99.99,55.43,2.548828,51.35,2.358398,237.42,0.00,0.00,0,0,0,0.00,0,0,0
1652445016,0.001438,-0.05,1.040625,22.59,0.001453,-0.12,1.014375,23.42,21.28,99.98,55.57,1.547852,31.23,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652445026,0.001453,-0.05,1.040750,22.59,0.001453,-0.12,1.014375,23.42,21.27,99.99,55.42,2.592773,52.23,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652445036,0.001438,-0.05,1.040500,22.59,0.001453,-0.11,1.014500,23.41,21.25,99.99,55.56,1.542969,31.13,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652445046,0.001438,-0.05,1.040750,22.59,0.001453,-0.11,1.014500,23.41,21.25,99.99,55.60,2.451172,49.39,2.290039,230.81,0.00,0.00,0,0,0,0.00,0,0,0
1652445056,0.001422,-0.06,1.040750,22.59,0.001453,-0.11,1.014500,23.41,21.25,99.99,55.66,2.348633,47.32,2.124023,214.76,0.00,0.00,0,0,0,0.00,0,0,0
1652445066,0.001438,-0.05,1.041000,22.58,0.001453,-0.11,1.014625,23.41,21.27,99.99,55.47,1.596680,32.21,1.484375,152.92,0.00,0.00,0,0,0,0.00,0,0,0
1652445076,0.001438,-0.05,1.041000,22.58,0.001438,-0.12,1.014875,23.40,21.28,100.01,55.10,2.509766,50.56,2.343750,236.00,0.00,0.00,0,0,0,0.00,0,0,0
1652445086,0.001438,-0.05,1.040875,22.58,0.001453,-0.11,1.014750,23.41,21.30,99.99,55.21,2.500000,50.37,2.299805,231.75,0.00,0.00,0,0,0,0.00,0,0,0
1652445096,0.001438,-0.05,1.040875,22.58,0.001453,-0.11,1.014750,23.41,21.31,99.98,54.95,1.547852,31.23,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652445107,0.001422,-0.06,1.041125,22.57,0.001453,-0.11,1.014875,23.40,21.31,99.99,54.78,2.485352,50.07,2.319336,233.64,0.00,0.00,0,0,0,0.00,0,0,0
1652445117,0.001438,-0.05,1.041250,22.57,0.001438,-0.12,1.015250,23.39,21.31,99.98,54.81,1.689453,34.07,1.542969,158.58,0.00,0.00,0,0,0,0.00,0,0,0
1652445127,0.001438,-0.05,1.041375,22.57,0.001438,-0.12,1.015125,23.39,21.30,99.98,54.70,2.270508,45.75,2.128906,215.23,0.00,0.00,0,0,0,0.00,0,0,0
1652445137,0.001438,-0.05,1.041375,22.57,0.001438,-0.12,1.015375,23.39,21.30,99.99,54.70,2.553711,51.45,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652445147,0.001422,-0.06,1.041250,22.57,0.001438,-0.12,1.015250,23.39,21.30,99.99,54.58,1.542969,31.13,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652445157,0.001422,-0.06,1.041375,22.57,0.001438,-0.12,1.015375,23.39,21.29,100.00,54.66,2.441406,49.19,2.280273,229.86,0.00,0.00,0,0,0,0.00,0,0,0
1652445167,0.001422,-0.06,1.041125,22.57,0.001438,-0.12,1.015375,23.39,21.28,99.99,54.67,2.495117,50.27,2.314453,233.17,0.00,0.00,0,0,0,0.00,0,0,0
1652445177,0.001438,-0.05,1.041375,22.57,0.001438,-0.12,1.015625,23.38,21.26,99.99,54.55,1.547852,31.23,1.435547,148.20,0.00,0.00,0,0,0,0.00,0,0,0
1652445187,0.001422,-0.06,1.041375,22.57,0.001438,-0.12,1.015500,23.38,21.26,100.00,54.52,1.816406,36.63,1.728516,176.52,0.00,0.00,0,0,0,0.00,0,0,0
1652445197,0.001438,-0.05,1.041500,22.56,0.001438,-0.12,1.015625,23.38,21.26,99.99,54.69,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652445207,0.001422,-0.06,1.041750,22.55,0.001438,-0.12,1.015625,23.38,21.27,99.99,54.57,1.713867,34.56,1.567383,160.94,0.00,0.00,0,0,0,0.00,0,0,0
1652445217,0.001422,-0.06,1.041500,22.56,0.001438,-0.12,1.015500,23.38,21.28,99.98,54.57,1.679687,33.88,1.552734,159.53,0.00,0.00,0,0,0,0.00,0,0,0
1652445227,0.001422,-0.06,1.041500,22.56,0.001438,-0.12,1.015625,23.38,21.29,99.97,54.44,2.626953,52.92,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652445237,0.001422,-0.06,1.041875,22.55,0.001438,-0.12,1.016000,23.37,21.31,99.98,54.46,1.586914,32.01,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652445247,0.001422,-0.06,1.041750,22.55,0.001438,-0.12,1.015875,23.37,21.31,99.98,54.35,2.397461,48.31,2.241211,226.09,0.00,0.00,0,0,0,0.00,0,0,0
1652445257,0.001422,-0.06,1.041750,22.55,0.001438,-0.12,1.015875,23.37,21.32,99.98,54.25,2.543945,51.25,2.353516,236.95,0.00,0.00,0,0,0,0.00,0,0,0
1652445267,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.015875,23.37,21.34,99.99,54.12,1.562500,31.52,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652445277,0.001438,-0.05,1.041750,22.55,0.001453,-0.11,1.015875,23.37,21.36,99.99,54.13,1.684570,33.97,1.562500,160.47,0.00,0.00,0,0,0,0.00,0,0,0
1652445287,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.015750,23.37,21.37,99.99,54.05,2.578125,51.94,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652445297,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.015875,23.37,21.38,99.99,53.93,1.552734,31.32,1.430664,147.73,0.00,0.00,0,0,0,0.00,0,0,0
1652445307,0.001422,-0.06,1.041500,22.56,0.001438,-0.12,1.015875,23.37,21.39,99.99,53.81,1.655273,33.39,1.538086,158.11,0.00,0.00,0,0,0,0.00,0,0,0
1652445317,0.001422,-0.06,1.041500,22.56,0.001438,-0.12,1.015750,23.37,21.40,99.99,53.48,2.612305,52.63,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652445327,0.001422,-0.06,1.041500,22.56,0.001422,-0.13,1.015875,23.37,21.40,99.98,53.65,1.562500,31.52,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652445337,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.016125,23.36,21.39,99.98,53.52,2.626953,52.92,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652445347,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.016125,23.36,21.39,99.97,53.49,2.534180,51.05,2.348633,236.47,0.00,0.00,0,0,0,0.00,0,0,0
1652445357,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.016125,23.36,21.37,99.98,53.49,1.538086,31.03,1.425781,147.25,0.00,0.00,0,0,0,0.00,0,0,0
1652445367,0.001422,-0.06,1.041625,22.56,0.001422,-0.13,1.016000,23.37,21.37,99.98,53.45,2.290039,46.15,2.148437,217.12,0.00,0.00,0,0,0,0.00,0,0,0
1652445377,0.001422,-0.06,1.041750,22.55,0.001422,-0.13,1.016000,23.37,21.36,99.98,53.46,2.436523,49.09,2.221680,224.20,0.00,0.00,0,0,0,0.00,0,0,0
1652445387,0.001422,-0.06,1.041625,22.56,0.001438,-0.12,1.015875,23.37,21.37,99.99,53.40,2.050781,41.34,1.953125,198.24,0.00,0.00,0,0,0,0.00,0,0,0
1652445397,0.001422,-0.06,1.041750,22.55,0.001422,-0.13,1.016125,23.36,21.38,99.99,53.37,1.801758,36.33,1.645508,168.50,0.00,0.00,0,0,0,0.00,0,0,0
1652445407,0.001422,-0.06,1.042125,22.54,0.001422,-0.13,1.016250,23.36,21.39,99.99,53.35,2.348633,47.32,2.197266,221.84,0.00,0.00,0,0,0,0.00,0,0,0
1652445417,0.001406,-0.07,1.042000,22.55,0.001438,-0.12,1.016250,23.36,21.40,99.99,53.29,2.495117,50.27,2.294922,231.28,0.00,0.00,0,0,0,0.00,0,0,0
1652445427,0.001406,-0.07,1.042250,22.54,0.001422,-0.13,1.016250,23.36,21.41,99.98,53.24,1.650391,33.29,1.518555,156.22,0.00,0.00,0,0,0,0.00,0,0,0
1652445437,0.001422,-0.06,1.042125,22.54,0.001422,-0.13,1.016125,23.36,21.41,99.98,53.26,1.577148,31.82,1.455078,150.09,0.00,0.00,0,0,0,0.00,0,0,0
1652445447,0.001422,-0.06,1.042250,22.54,0.001422,-0.13,1.016250,23.36,21.40,99.98,53.09,1.655273,33.39,1.542969,158.58,0.00,0.00,0,0,0,0.00,0,0,0
1652445457,0.001422,-0.06,1.042000,22.55,0.001422,-0.13,1.016375,23.35,21.40,99.97,53.05,2.626953,52.92,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652445467,0.001422,-0.06,1.041875,22.55,0.001422,-0.13,1.016250,23.36,21.40,99.97,53.06,2.216797,44.67,2.011719,203.90,0.00,0.00,0,0,0,0.00,0,0,0
1652445477,0.001406,-0.07,1.042000,22.55,0.001422,-0.13,1.016500,23.35,21.40,99.97,53.03,1.552734,31.32,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652445487,0.001406,-0.07,1.042125,22.54,0.001422,-0.13,1.016625,23.35,21.41,99.98,53.01,1.728516,34.86,1.645508,168.50,0.00,0.00,0,0,0,0.00,0,0,0
1652445497,0.001406,-0.07,1.042000,22.55,0.001422,-0.13,1.016625,23.35,21.41,99.98,52.93,2.592773,52.23,2.402344,241.67,0.00,0.00,0,0,0,0.00,0,0,0
1652445507,0.001406,-0.07,1.041625,22.56,0.001422,-0.13,1.016375,23.35,21.40,99.98,52.94,1.586914,32.01,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652445517,0.001406,-0.07,1.041625,22.56,0.001422,-0.13,1.016500,23.35,21.42,99.99,52.94,2.607422,52.53,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652445527,0.001406,-0.07,1.042000,22.55,0.001422,-0.13,1.016875,23.34,21.43,99.99,52.94,1.547852,31.23,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652445537,0.001406,-0.07,1.042375,22.53,0.001406,-0.13,1.017000,23.33,21.44,99.99,52.94,2.631836,53.02,2.441406,245.44,0.00,0.00,0,0,0,0.00,0,0,0
1652445547,0.001406,-0.07,1.042250,22.54,0.001422,-0.13,1.017000,23.33,21.44,99.98,52.83,1.645508,33.19,1.503906,154.81,0.00,0.00,0,0,0,0.00,0,0,0
1652445557,0.001406,-0.07,1.042250,22.54,0.001422,-0.13,1.016875,23.34,21.44,99.99,52.97,1.757812,35.45,1.669922,170.86,0.00,0.00,0,0,0,0.00,0,0,0
1652445567,0.001406,-0.07,1.042250,22.54,0.001422,-0.13,1.016750,23.34,21.45,99.98,52.72,2.592773,52.23,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652445577,0.001406,-0.07,1.042375,22.53,0.001406,-0.13,1.016875,23.34,21.46,99.97,52.74,1.538086,31.03,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652445587,0.001391,-0.07,1.042250,22.54,0.001422,-0.13,1.016875,23.34,21.46,99.97,52.66,2.602539,52.43,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652445597,0.001406,-0.07,1.042250,22.54,0.001422,-0.13,1.016875,23.34,21.45,99.98,52.69,2.338867,47.13,2.119141,214.29,0.00,0.00,0,0,0,0.00,0,0,0
1652445607,0.001406,-0.07,1.042375,22.53,0.001422,-0.13,1.017000,23.33,21.45,99.98,52.84,1.547852,31.23,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652445617,0.001406,-0.07,1.042375,22.53,0.001406,-0.13,1.017125,23.33,21.44,99.98,52.68,1.660156,33.48,1.542969,158.58,0.00,0.00,0,0,0,0.00,0,0,0
1652445627,0.001406,-0.07,1.042375,22.53,0.001422,-0.13,1.016875,23.34,21.42,99.98,52.78,2.587891,52.13,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652445637,0.001406,-0.07,1.042375,22.53,0.001406,-0.13,1.016875,23.34,21.42,99.98,52.88,2.021484,40.75,1.855469,188.79,0.00,0.00,0,0,0,0.00,0,0,0
1652445647,0.001406,-0.07,1.042250,22.54,0.001406,-0.13,1.016875,23.34,21.42,99.99,52.81,1.611328,32.50,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652445657,0.001406,-0.07,1.042000,22.55,0.001422,-0.13,1.016625,23.35,21.41,99.98,52.87,2.607422,52.53,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652445667,0.001406,-0.07,1.042000,22.55,0.001406,-0.13,1.016750,23.34,21.40,99.98,52.83,2.255859,45.46,2.050781,207.68,0.00,0.00,0,0,0,0.00,0,0,0
1652445677,0.001406,-0.07,1.042375,22.53,0.001406,-0.13,1.017250,23.33,21.40,99.98,52.87,1.616211,32.60,1.499023,154.33,0.00,0.00,0,0,0,0.00,0,0,0
1652445687,0.001391,-0.07,1.042375,22.53,0.001406,-0.13,1.017125,23.33,21.40,99.97,52.88,2.626953,52.92,2.416992,243.08,0.00,0.00,0,0,0,0.00,0,0,0
1652445697,0.001406,-0.07,1.042500,22.53,0.001406,-0.13,1.017125,23.33,21.40,99.97,52.89,1.601562,32.31,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652445707,0.001391,-0.07,1.042500,22.53,0.001406,-0.13,1.017250,23.33,21.40,99.97,52.78,1.977539,39.86,1.870117,190.21,0.00,0.00,0,0,0,0.00,0,0,0
1652445717,0.001391,-0.07,1.042250,22.54,0.001406,-0.13,1.017000,23.33,21.41,99.97,52.89,2.602539,52.43,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652445727,0.001391,-0.07,1.042500,22.53,0.001406,-0.13,1.017125,23.33,21.41,99.98,52.93,1.860352,37.51,1.684570,172.27,0.00,0.00,0,0,0,0.00,0,0,0
1652445737,0.001391,-0.07,1.042500,22.53,0.001406,-0.13,1.017125,23.33,21.42,99.98,52.90,1.943359,39.18,1.831055,186.43,0.00,0.00,0,0,0,0.00,0,0,0
1652445747,0.001406,-0.07,1.042250,22.54,0.001406,-0.13,1.017125,23.33,21.42,99.98,52.87,2.543945,51.25,2.363281,237.89,0.00,0.00,0,0,0,0.00,0,0,0
1652445757,0.001391,-0.07,1.042375,22.53,0.001406,-0.13,1.017125,23.33,21.44,99.98,52.74,1.582031,31.91,1.464844,151.03,0.00,0.00,0,0,0,0.00,0,0,0
1652445767,0.001391,-0.07,1.042000,22.55,0.001406,-0.13,1.016875,23.34,21.45,99.98,52.83,2.626953,52.92,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
1652445777,0.001391,-0.07,1.042250,22.54,0.001406,-0.13,1.017250,23.33,21.45,99.98,52.78,1.982422,39.96,1.787109,182.19,0.00,0.00,0,0,0,0.00,0,0,0
1652445787,0.001391,-0.07,1.042375,22.53,0.001391,-0.14,1.017375,23.32,21.45,99.98,52.76,1.596680,32.21,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652445797,0.001391,-0.07,1.042375,22.53,0.001406,-0.13,1.017375,23.32,21.44,99.97,52.75,2.416992,48.70,2.265625,228.45,0.00,0.00,0,0,0,0.00,0,0,0
1652445807,0.001391,-0.07,1.042375,22.53,0.001406,-0.13,1.017375,23.32,21.42,99.97,52.64,2.456055,49.48,2.250977,227.03,0.00,0.00,0,0,0,0.00,0,0,0
1652445817,0.001391,-0.07,1.042500,22.53,0.001406,-0.13,1.017375,23.32,21.41,99.96,52.75,1.606445,32.40,1.489258,153.39,0.00,0.00,0,0,0,0.00,0,0,0
1652445827,0.001391,-0.07,1.042625,22.53,0.001391,-0.14,1.017500,23.32,21.38,99.97,52.71,2.529297,50.96,2.363281,237.89,0.00,0.00,0,0,0,0.00,0,0,0
1652445837,0.001391,-0.07,1.042750,22.52,0.001406,-0.13,1.017500,23.32,21.38,99.97,52.79,2.524414,50.86,2.343750,236.00,0.00,0.00,0,0,0,0.00,0,0,0
1652445847,0.001391,-0.07,1.042750,22.52,0.001406,-0.13,1.017750,23.31,21.36,99.98,52.76,1.591797,32.11,1.474609,151.97,0.00,0.00,0,0,0,0.00,0,0,0
1652445857,0.001391,-0.07,1.042875,22.52,0.001406,-0.13,1.017625,23.31,21.35,99.97,52.76,1.835937,37.02,1.743164,177.94,0.00,0.00,0,0,0,0.00,0,0,0
1652445867,0.001391,-0.07,1.042875,22.52,0.001391,-0.14,1.017500,23.32,21.33,99.98,52.89,2.626953,52.92,2.421875,243.55,0.00,0.00,0,0,0,0.00,0,0,0
