File Name,rxn00010.csv
Date,2022-05-13 09:28:20

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1652435531,0.052656,21.64,1.051000,22.27,0.050047,20.54,1.021875,23.18,21.17,100.01,43.74,1.606445,32.40,1.494141,153.86,0.00,0.00,0,0,0,0.00,0,0,0
1652435541,0.052672,21.64,1.051125,22.26,0.050078,20.55,1.021875,23.18,21.18,100.01,43.83,2.539062,51.15,2.377930,239.31,0.00,0.00,0,0,0,0.00,0,0,0
1652435551,0.052672,21.64,1.051000,22.27,0.050062,20.54,1.021750,23.18,21.17,100.02,43.79,2.592773,52.23,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652435561,0.052688,21.65,1.051000,22.27,0.050047,20.53,1.021875,23.18,21.16,100.01,43.77,1.806641,36.43,1.650391,168.97,0.00,0.00,0,0,0,0.00,0,0,0
1652435571,0.052672,21.64,1.051500,22.25,0.050078,20.55,1.021750,23.18,21.15,100.02,43.81,1.582031,31.91,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652435581,0.052672,21.64,1.051250,22.26,0.050047,20.53,1.021625,23.19,21.16,100.01,43.93,2.597656,52.33,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652435591,0.052672,21.64,1.051125,22.26,0.050062,20.54,1.021375,23.20,21.16,100.01,43.83,2.021484,40.75,1.850586,188.32,0.00,0.00,0,0,0,0.00,0,0,0
1652435601,0.052672,21.65,1.051125,22.26,0.050047,20.54,1.021250,23.20,21.15,100.00,43.83,1.875000,37.80,1.782227,181.71,0.00,0.00,0,0,0,0.00,0,0,0
1652435611,0.052672,21.64,1.051125,22.26,0.050047,20.53,1.021375,23.20,21.16,100.01,43.96,2.451172,49.39,2.226562,224.67,0.00,0.00,0,0,0,0.00,0,0,0
1652435621,0.052672,21.65,1.051250,22.26,0.050047,20.54,1.021375,23.20,21.16,100.00,43.85,1.621094,32.70,1.508789,155.28,0.00,0.00,0,0,0,0.00,0,0,0
1652435631,0.052672,21.65,1.051375,22.25,0.050062,20.54,1.021625,23.19,21.18,100.00,43.79,2.622070,52.82,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652435641,0.052656,21.64,1.051375,22.25,0.050047,20.53,1.021625,23.19,21.21,100.01,43.77,1.552734,31.32,1.440430,148.67,0.00,0.00,0,0,0,0.00,0,0,0
1652435651,0.052656,21.64,1.051375,22.25,0.050062,20.54,1.021625,23.19,21.21,100.01,43.65,2.636719,53.12,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652435661,0.052656,21.64,1.051250,22.26,0.050062,20.54,1.021625,23.19,21.19,100.02,43.79,1.582031,31.91,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652435671,0.052656,21.64,1.051250,22.26,0.050062,20.54,1.021375,23.20,21.16,100.02,43.91,2.519531,50.76,2.358398,237.42,0.00,0.00,0,0,0,0.00,0,0,0
1652435681,0.052672,21.64,1.051375,22.25,0.050031,20.53,1.021625,23.19,21.16,100.02,43.86,1.689453,34.07,1.557617,160.00,0.00,0.00,0,0,0,0.00,0,0,0
1652435691,0.052672,21.64,1.051250,22.26,0.050047,20.53,1.021375,23.20,21.16,100.01,43.87,2.192383,44.18,2.050781,207.68,0.00,0.00,0,0,0,0.00,0,0,0
1652435701,0.052656,21.64,1.051250,22.26,0.050047,20.53,1.021500,23.19,21.15,100.01,43.84,1.748047,35.25,1.596680,163.78,0.00,0.00,0,0,0,0.00,0,0,0
1652435711,0.052672,21.65,1.051125,22.26,0.050047,20.54,1.021250,23.20,21.16,100.00,43.91,2.646484,53.31,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652435721,0.052656,21.64,1.051000,22.27,0.050047,20.54,1.021000,23.21,21.17,100.00,43.92,1.542969,31.13,1.411133,145.84,0.00,0.00,0,0,0,0.00,0,0,0
1652435731,0.052672,21.65,1.051125,22.26,0.050047,20.54,1.021125,23.20,21.16,100.00,43.77,2.631836,53.02,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652435741,0.052625,21.63,1.051250,22.26,0.050047,20.54,1.021375,23.20,21.15,100.00,44.00,2.041016,41.14,1.855469,188.79,0.00,0.00,0,0,0,0.00,0,0,0
1652435751,0.052672,21.65,1.051375,22.25,0.050047,20.54,1.021250,23.20,21.13,100.00,44.07,1.655273,33.39,1.533203,157.64,0.00,0.00,0,0,0,0.00,0,0,0
1652435761,0.052656,21.64,1.051125,22.26,0.050031,20.53,1.021000,23.21,21.14,100.00,44.13,2.587891,52.13,2.392578,240.72,0.00,0.00,0,0,0,0.00,0,0,0
1652435771,0.052656,21.64,1.051125,22.26,0.050031,20.53,1.021125,23.20,21.15,100.01,44.03,1.665039,33.58,1.552734,159.53,0.00,0.00,0,0,0,0.00,0,0,0
1652435781,0.052641,21.63,1.051125,22.26,0.050031,20.53,1.021125,23.20,21.17,100.01,44.01,1.645508,33.19,1.499023,154.33,0.00,0.00,0,0,0,0.00,0,0,0
1652435791,0.052672,21.64,1.051125,22.26,0.050047,20.53,1.021000,23.21,21.19,100.01,43.91,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652435801,0.052656,21.64,1.051125,22.26,0.050000,20.51,1.021125,23.20,21.18,100.01,44.05,1.601562,32.31,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652435811,0.052672,21.64,1.051000,22.27,0.050031,20.53,1.021000,23.21,21.17,100.01,43.98,2.294922,46.24,2.153320,217.59,0.00,0.00,0,0,0,0.00,0,0,0
1652435821,0.052656,21.64,1.051000,22.27,0.050047,20.53,1.021000,23.21,21.20,100.01,43.96,2.495117,50.27,2.275391,229.39,0.00,0.00,0,0,0,0.00,0,0,0
1652435831,0.052656,21.64,1.051125,22.26,0.050062,20.54,1.021000,23.21,21.20,100.00,43.79,2.226562,44.87,2.094727,211.93,0.00,0.00,0,0,0,0.00,0,0,0
1652435841,0.052656,21.64,1.051000,22.27,0.050031,20.53,1.021000,23.21,21.20,100.00,43.92,1.782227,35.94,1.611328,165.19,0.00,0.00,0,0,0,0.00,0,0,0
1652435851,0.052672,21.65,1.050750,22.27,0.050031,20.53,1.020750,23.21,21.20,100.00,43.86,2.280273,45.95,2.148437,217.12,0.00,0.00,0,0,0,0.00,0,0,0
1652435861,0.052641,21.63,1.051125,22.26,0.050047,20.54,1.021125,23.20,21.21,100.00,43.97,2.099609,42.32,1.909180,193.99,0.00,0.00,0,0,0,0.00,0,0,0
1652435871,0.052656,21.64,1.051000,22.27,0.050031,20.53,1.021000,23.21,21.23,100.01,43.78,1.591797,32.11,1.479492,152.45,0.00,0.00,0,0,0,0.00,0,0,0
1652435881,0.052672,21.64,1.051000,22.27,0.050047,20.53,1.020875,23.21,21.22,100.01,43.91,2.260742,45.56,2.128906,215.23,0.00,0.00,0,0,0,0.00,0,0,0
1652435891,0.052656,21.64,1.051000,22.27,0.050047,20.53,1.021000,23.21,21.21,100.02,44.05,2.573242,51.84,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652435901,0.052656,21.64,1.050750,22.27,0.050047,20.53,1.020875,23.21,21.20,100.02,43.95,1.591797,32.11,1.469727,151.50,0.00,0.00,0,0,0,0.00,0,0,0
1652435911,0.052656,21.64,1.050875,22.27,0.050016,20.52,1.020875,23.21,21.19,100.02,44.05,2.426758,48.90,2.207031,222.78,0.00,0.00,0,0,0,0.00,0,0,0
1652435921,0.052641,21.63,1.050750,22.27,0.050047,20.53,1.020875,23.21,21.20,100.01,44.00,2.133789,43.01,2.006836,203.43,0.00,0.00,0,0,0,0.00,0,0,0
1652435931,0.052672,21.64,1.050625,22.28,0.050047,20.53,1.021125,23.20,21.21,100.01,44.02,1.938477,39.08,1.757812,179.35,0.00,0.00,0,0,0,0.00,0,0,0
1652435941,0.052656,21.64,1.050500,22.28,0.050031,20.53,1.021125,23.20,21.19,100.01,43.94,2.172852,43.79,2.021484,204.84,0.00,0.00,0,0,0,0.00,0,0,0
1652435951,0.052656,21.64,1.050625,22.28,0.050016,20.52,1.021000,23.21,21.19,100.00,44.11,2.153320,43.40,1.953125,198.24,0.00,0.00,0,0,0,0.00,0,0,0
1652435961,0.052641,21.63,1.050375,22.29,0.050031,20.53,1.020875,23.21,21.19,100.00,44.12,1.743164,35.15,1.650391,168.97,0.00,0.00,0,0,0,0.00,0,0,0
1652435971,0.052656,21.64,1.050500,22.28,0.050031,20.53,1.021000,23.21,21.18,100.01,44.07,2.592773,52.23,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652435981,0.052641,21.63,1.050625,22.28,0.050000,20.51,1.021000,23.21,21.18,100.01,44.18,1.567383,31.62,1.459961,150.56,0.00,0.00,0,0,0,0.00,0,0,0
1652435991,0.052641,21.63,1.050375,22.29,0.050016,20.52,1.020625,23.22,21.19,100.01,44.18,2.631836,53.02,2.431641,244.50,0.00,0.00,0,0,0,0.00,0,0,0
1652436001,0.052656,21.64,1.050375,22.29,0.050016,20.52,1.020750,23.21,21.20,100.01,44.41,1.660156,33.48,1.523437,156.69,0.00,0.00,0,0,0,0.00,0,0,0
1652436011,0.052672,21.64,1.050500,22.28,0.050016,20.52,1.020875,23.21,21.21,100.02,44.13,2.124023,42.81,1.982422,201.07,0.00,0.00,0,0,0,0.00,0,0,0
1652436021,0.052656,21.64,1.050375,22.29,0.050000,20.51,1.020625,23.22,21.18,100.01,44.25,2.568359,51.74,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652436031,0.052656,21.64,1.050500,22.28,0.050047,20.53,1.020500,23.22,21.16,100.02,44.20,1.591797,32.11,1.479492,152.45,0.00,0.00,0,0,0,0.00,0,0,0
1652436041,0.052656,21.64,1.050500,22.28,0.050000,20.51,1.020250,23.23,21.15,100.01,44.26,2.622070,52.82,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652436051,0.052656,21.64,1.050625,22.28,0.050031,20.53,1.020500,23.22,21.16,100.01,44.42,1.552734,31.32,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652436061,0.052656,21.64,1.050625,22.28,0.050031,20.53,1.020750,23.21,21.16,100.01,44.21,2.539062,51.15,2.368164,238.36,0.00,0.00,0,0,0,0.00,0,0,0
1652436071,0.052656,21.64,1.050500,22.28,0.050016,20.52,1.020625,23.22,21.17,100.00,44.23,2.568359,51.74,2.363281,237.89,0.00,0.00,0,0,0,0.00,0,0,0
1652436081,0.052641,21.63,1.050375,22.29,0.050000,20.52,1.020500,23.22,21.19,100.01,44.21,1.547852,31.23,1.430664,147.73,0.00,0.00,0,0,0,0.00,0,0,0
1652436091,0.052641,21.63,1.050625,22.28,0.049984,20.51,1.020750,23.21,21.20,100.01,44.17,2.421875,48.80,2.265625,228.45,0.00,0.00,0,0,0,0.00,0,0,0
1652436101,0.052641,21.63,1.050375,22.29,0.050031,20.53,1.020500,23.22,21.22,100.01,44.19,2.578125,51.94,2.387695,240.25,0.00,0.00,0,0,0,0.00,0,0,0
1652436111,0.052656,21.64,1.050250,22.29,0.049984,20.51,1.020625,23.22,21.24,100.01,44.13,1.660156,33.48,1.523437,156.69,0.00,0.00,0,0,0,0.00,0,0,0
1652436121,0.052656,21.64,1.050500,22.28,0.050016,20.52,1.020500,23.22,21.24,100.01,44.21,1.562500,31.52,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652436131,0.052641,21.63,1.050250,22.29,0.050031,20.53,1.020250,23.23,21.22,100.01,44.06,2.622070,52.82,2.426758,244.03,0.00,0.00,0,0,0,0.00,0,0,0
1652436141,0.052672,21.64,1.050500,22.28,0.050016,20.52,1.020250,23.23,21.19,100.02,44.14,1.640625,33.09,1.513672,155.75,0.00,0.00,0,0,0,0.00,0,0,0
1652436151,0.052656,21.64,1.050625,22.28,0.050047,20.53,1.020250,23.23,21.18,100.01,44.18,2.495117,50.27,2.333984,235.06,0.00,0.00,0,0,0,0.00,0,0,0
1652436161,0.052641,21.63,1.050500,22.28,0.050000,20.51,1.020500,23.22,21.19,100.01,44.19,1.762695,35.55,1.606445,164.72,0.00,0.00,0,0,0,0.00,0,0,0
1652436171,0.052656,21.64,1.050375,22.29,0.050031,20.53,1.020500,23.22,21.19,100.00,44.39,1.962891,39.57,1.850586,188.32,0.00,0.00,0,0,0,0.00,0,0,0
1652436181,0.052641,21.63,1.050625,22.28,0.050000,20.51,1.020875,23.21,21.21,100.02,44.31,2.597656,52.33,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652436191,0.052641,21.63,1.050500,22.28,0.050016,20.52,1.020750,23.21,21.22,100.01,44.14,1.928711,38.88,1.752930,178.88,0.00,0.00,0,0,0,0.00,0,0,0
1652436201,0.052641,21.63,1.050625,22.28,0.050016,20.52,1.021000,23.21,21.25,100.02,44.16,1.625977,32.80,1.513672,155.75,0.00,0.00,0,0,0,0.00,0,0,0
1652436211,0.052641,21.63,1.050500,22.28,0.050031,20.53,1.020875,23.21,21.28,100.01,44.07,2.636719,53.12,2.436523,244.97,0.00,0.00,0,0,0,0.00,0,0,0
1652436221,0.052625,21.62,1.050625,22.28,0.050016,20.52,1.020875,23.21,21.28,100.02,44.10,1.679687,33.88,1.538086,158.11,0.00,0.00,0,0,0,0.00,0,0,0
1652436231,0.052625,21.62,1.050500,22.28,0.050031,20.53,1.020625,23.22,21.29,100.01,44.06,1.684570,33.97,1.572266,161.41,0.00,0.00,0,0,0,0.00,0,0,0
1652436241,0.052656,21.64,1.050500,22.28,0.050031,20.53,1.020750,23.21,21.30,100.01,44.04,2.602539,52.43,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652436251,0.052641,21.63,1.050375,22.29,0.050016,20.52,1.020750,23.21,21.29,100.01,44.15,1.533203,30.93,1.406250,145.36,0.00,0.00,0,0,0,0.00,0,0,0
1652436261,0.052641,21.63,1.050500,22.28,0.050016,20.52,1.020875,23.21,21.30,100.01,44.23,2.421875,48.80,2.255859,227.50,0.00,0.00,0,0,0,0.00,0,0,0
1652436271,0.052641,21.63,1.050625,22.28,0.050016,20.52,1.020750,23.21,21.32,100.01,44.24,2.441406,49.19,2.226562,224.67,0.00,0.00,0,0,0,0.00,0,0,0
1652436281,0.052625,21.62,1.050750,22.27,0.050016,20.52,1.020875,23.21,21.34,100.01,44.14,2.026367,40.85,1.938477,196.82,0.00,0.00,0,0,0,0.00,0,0,0
1652436291,0.052625,21.63,1.050750,22.27,0.049984,20.51,1.020875,23.21,21.35,100.00,44.12,2.509766,50.56,2.324219,234.11,0.00,0.00,0,0,0,0.00,0,0,0
1652436301,0.052641,21.63,1.050625,22.28,0.050000,20.52,1.020750,23.21,21.35,100.00,44.00,1.567383,31.62,1.445312,149.14,0.00,0.00,0,0,0,0.00,0,0,0
1652436311,0.052625,21.63,1.050500,22.28,0.050016,20.52,1.020750,23.21,21.37,100.01,44.04,2.568359,51.74,2.397461,241.19,0.00,0.00,0,0,0,0.00,0,0,0
1652436321,0.052625,21.63,1.050500,22.28,0.050000,20.52,1.020500,23.22,21.38,100.00,44.18,2.373047,47.82,2.153320,217.59,0.00,0.00,0,0,0,0.00,0,0,0
1652436332,0.052625,21.63,1.050500,22.28,0.050000,20.51,1.020625,23.22,21.39,100.01,44.04,1.567383,31.62,1.450195,149.61,0.00,0.00,0,0,0,0.00,0,0,0
1652436342,0.052656,21.64,1.050375,22.29,0.050000,20.51,1.020375,23.23,21.38,100.01,44.08,1.953125,39.37,1.850586,188.32,0.00,0.00,0,0,0,0.00,0,0,0
1652436352,0.052641,21.63,1.050250,22.29,0.050016,20.52,1.020125,23.23,21.39,100.01,44.04,2.607422,52.53,2.412109,242.61,0.00,0.00,0,0,0,0.00,0,0,0
1652436362,0.052625,21.62,1.050375,22.29,0.050016,20.52,1.020250,23.23,21.39,100.01,44.01,1.630859,32.89,1.503906,154.81,0.00,0.00,0,0,0,0.00,0,0,0
1652436372,0.052641,21.63,1.050250,22.29,0.050016,20.52,1.020250,23.23,21.38,100.01,43.92,2.031250,40.94,1.923828,195.40,0.00,0.00,0,0,0,0.00,0,0,0
1652436382,0.052625,21.62,1.050250,22.29,0.050016,20.52,1.020250,23.23,21.35,100.02,44.12,2.348633,47.32,2.124023,214.76,0.00,0.00,0,0,0,0.00,0,0,0
