File Name,rxn00016.csv
Date,2022-05-18 10:52:49

[DATA]
time (s),oxy1_voltage (V),oxy1_O2 (%),oxy1_temp_voltage (V),oxy1_temp (C),oxy2_voltage (V),oxy2_O2 (%),oxy2_temp_voltage (V),oxy2_temp (C),bme_temp (C),pressure (kPa),humidity (%),flow1_voltage (V),flow1_flow (mL/min),flow2_voltage (V),flow2_flow (mL/min),PV (C),SV (C),Control Method,Output,PID profile,PID SV,P,I,D
1652872600,0.001469,0.07,1.030000,22.92,0.001516,0.10,1.014250,23.42,21.34,100.20,7.38,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872610,0.001469,0.07,1.029750,22.93,0.001516,0.10,1.014000,23.43,21.34,100.20,7.46,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872620,0.001469,0.07,1.029875,22.93,0.001516,0.10,1.014500,23.41,21.34,100.22,7.45,0.014648,0.40,0.058594,15.07,0.00,0.00,0,0,0,0.00,0,0,0
1652872630,0.001469,0.07,1.030000,22.92,0.001500,0.10,1.014625,23.41,21.33,100.19,7.37,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872640,0.001453,0.07,1.030000,22.92,0.001516,0.10,1.014625,23.41,21.33,100.20,7.44,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872650,0.001453,0.07,1.030125,22.92,0.001516,0.10,1.014625,23.41,21.33,100.20,7.37,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872660,0.001453,0.07,1.029875,22.93,0.001516,0.10,1.014500,23.41,21.33,100.20,7.43,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872670,0.001453,0.07,1.030125,22.92,0.001500,0.10,1.014500,23.41,21.33,100.20,7.40,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872680,0.001453,0.07,1.030125,22.92,0.001500,0.10,1.014625,23.41,21.33,100.20,7.41,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872690,0.001453,0.07,1.030125,22.92,0.001516,0.10,1.014500,23.41,21.33,100.20,7.46,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872700,0.001453,0.07,1.030250,22.91,0.001500,0.10,1.014375,23.42,21.33,100.20,7.39,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872710,0.001453,0.07,1.030250,22.91,0.001500,0.10,1.014250,23.42,21.33,100.20,7.38,0.019531,0.50,0.029297,12.24,0.00,0.00,0,0,0,0.00,0,0,0
1652872720,0.001453,0.07,1.030250,22.91,0.001500,0.10,1.014375,23.42,21.33,100.20,7.30,0.024414,0.60,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872730,0.001453,0.07,1.030250,22.91,0.001500,0.10,1.014375,23.42,21.33,100.19,7.38,0.000000,0.11,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652872740,0.001453,0.07,1.030250,22.91,0.001500,0.10,1.014500,23.41,21.33,100.19,7.39,0.000000,0.11,0.014648,10.83,0.00,0.00,0,0,0,0.00,0,0,0
1652872750,0.001438,0.06,1.030250,22.91,0.001500,0.10,1.014250,23.42,21.34,100.21,7.16,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872760,0.001453,0.07,1.030125,22.92,0.001500,0.10,1.014375,23.42,21.34,100.20,7.35,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872770,0.001438,0.06,1.030250,22.91,0.001500,0.10,1.014375,23.42,21.33,100.20,7.28,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872780,0.001453,0.07,1.030375,22.91,0.001500,0.10,1.014375,23.42,21.34,100.20,7.35,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872790,0.001438,0.06,1.030375,22.91,0.001484,0.09,1.014250,23.42,21.33,100.20,7.37,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872800,0.001438,0.06,1.030375,22.91,0.001484,0.09,1.014375,23.42,21.33,100.20,7.33,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872810,0.001453,0.07,1.030625,22.90,0.001500,0.10,1.014250,23.42,21.34,100.20,7.37,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872820,0.001438,0.06,1.030500,22.91,0.001484,0.09,1.014125,23.43,21.34,100.20,7.20,0.004883,0.21,0.014648,10.83,0.00,0.00,0,0,0,0.00,0,0,0
1652872830,0.001438,0.06,1.030625,22.90,0.001500,0.10,1.014000,23.43,21.34,100.20,7.30,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872840,0.001438,0.06,1.030500,22.91,0.001500,0.10,1.014000,23.43,21.33,100.19,7.21,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872850,0.001438,0.06,1.030375,22.91,0.001500,0.10,1.013875,23.43,21.34,100.20,7.29,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872860,0.001438,0.06,1.030750,22.90,0.001484,0.09,1.014000,23.43,21.34,100.20,7.29,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872870,0.001438,0.06,1.030625,22.90,0.001500,0.10,1.014125,23.43,21.34,100.20,7.28,0.000000,0.11,0.019531,11.30,0.00,0.00,0,0,0,0.00,0,0,0
1652872880,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014125,23.43,21.34,100.20,7.27,0.000000,0.11,0.004883,9.88,0.00,0.00,0,0,0,0.00,0,0,0
1652872890,0.001438,0.06,1.030625,22.90,0.001500,0.10,1.014000,23.43,21.34,100.20,7.27,0.034180,0.80,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872900,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014250,23.42,21.34,100.20,7.27,0.043945,0.99,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872910,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014250,23.42,21.34,100.21,7.20,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872920,0.001422,0.06,1.030625,22.90,0.001484,0.09,1.014250,23.42,21.34,100.20,7.26,0.000000,0.11,0.009766,10.35,0.00,0.00,0,0,0,0.00,0,0,0
1652872930,0.001422,0.06,1.030625,22.90,0.001469,0.08,1.014250,23.42,21.34,100.21,7.19,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872940,0.001422,0.06,1.030875,22.90,0.001484,0.09,1.014375,23.42,21.34,100.20,7.25,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872950,0.001422,0.06,1.030625,22.90,0.001484,0.09,1.014125,23.43,21.34,100.20,7.24,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872960,0.001438,0.06,1.030625,22.90,0.001484,0.09,1.014125,23.43,21.34,100.19,7.24,0.019531,0.50,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652872970,0.001438,0.06,1.030625,22.90,0.001484,0.09,1.014125,23.43,21.34,100.19,7.24,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872980,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014250,23.42,21.34,100.20,7.28,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652872990,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014125,23.43,21.34,100.19,7.21,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873000,0.001438,0.06,1.030750,22.90,0.001484,0.09,1.014000,23.43,21.34,100.20,7.19,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873010,0.001422,0.06,1.030625,22.90,0.001484,0.09,1.014000,23.43,21.34,100.20,7.20,0.000000,0.11,0.004883,9.88,0.00,0.00,0,0,0,0.00,0,0,0
1652873020,0.001422,0.06,1.030875,22.90,0.001469,0.08,1.014125,23.43,21.34,100.20,7.21,0.000000,0.11,0.004883,9.88,0.00,0.00,0,0,0,0.00,0,0,0
1652873030,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014000,23.43,21.34,100.20,7.20,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873040,0.001422,0.06,1.030750,22.90,0.001484,0.09,1.014000,23.43,21.34,100.20,7.20,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873050,0.001422,0.06,1.031000,22.89,0.001469,0.08,1.014125,23.43,21.34,100.20,7.23,0.009766,0.31,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652873060,0.001422,0.06,1.031250,22.88,0.001484,0.09,1.014250,23.42,21.34,100.20,7.18,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873070,0.001422,0.06,1.031250,22.88,0.001484,0.09,1.014125,23.43,21.34,100.19,7.21,0.000000,0.11,0.014648,10.83,0.00,0.00,0,0,0,0.00,0,0,0
1652873080,0.001422,0.06,1.031250,22.88,0.001484,0.09,1.014125,23.43,21.34,100.20,7.17,0.014648,0.40,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873090,0.001422,0.06,1.031125,22.89,0.001469,0.08,1.014125,23.43,21.34,100.19,7.17,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873100,0.001422,0.06,1.031125,22.89,0.001469,0.08,1.014000,23.43,21.34,100.20,7.21,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873110,0.001422,0.06,1.031375,22.88,0.001469,0.08,1.014000,23.43,21.34,100.20,7.19,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873120,0.001422,0.06,1.031250,22.88,0.001469,0.08,1.014000,23.43,21.34,100.20,6.95,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873130,0.001422,0.06,1.031250,22.88,0.001469,0.08,1.014000,23.43,21.34,100.20,7.15,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873140,0.001406,0.05,1.031250,22.88,0.001469,0.08,1.014000,23.43,21.34,100.21,7.15,0.034180,0.80,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873150,0.001406,0.05,1.031250,22.88,0.001469,0.08,1.014000,23.43,21.34,100.21,7.25,0.014648,0.40,0.043945,13.66,0.00,0.00,0,0,0,0.00,0,0,0
1652873160,0.001406,0.05,1.031250,22.88,0.001469,0.08,1.013875,23.43,21.34,100.20,7.14,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873170,0.001406,0.05,1.031250,22.88,0.001469,0.08,1.014000,23.43,21.34,100.21,7.09,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873180,0.001406,0.05,1.031375,22.88,0.001469,0.08,1.014000,23.43,21.35,100.20,7.13,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873190,0.001422,0.06,1.031375,22.88,0.001469,0.08,1.013875,23.43,21.35,100.20,7.15,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873200,0.001406,0.05,1.031250,22.88,0.001453,0.08,1.013625,23.44,21.34,100.20,7.11,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873210,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013875,23.43,21.35,100.20,7.21,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873220,0.001406,0.05,1.031500,22.88,0.001469,0.08,1.013750,23.44,21.34,100.20,7.11,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873230,0.001422,0.06,1.031625,22.87,0.001469,0.08,1.013750,23.44,21.35,100.20,7.10,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873240,0.001406,0.05,1.031625,22.87,0.001453,0.08,1.013875,23.43,21.34,100.20,7.10,0.000000,0.11,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873250,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013750,23.44,21.35,100.20,7.11,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873260,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013750,23.44,21.35,100.21,6.86,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873270,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013750,23.44,21.35,100.21,7.08,0.009766,0.31,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652873280,0.001406,0.05,1.031750,22.87,0.001469,0.08,1.013750,23.44,21.35,100.21,6.97,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873290,0.001406,0.05,1.031625,22.87,0.001438,0.07,1.013625,23.44,21.35,100.20,7.07,0.000000,0.11,0.009766,10.35,0.00,0.00,0,0,0,0.00,0,0,0
1652873300,0.001406,0.05,1.031750,22.87,0.001469,0.08,1.013500,23.45,21.35,100.20,7.00,0.000000,0.11,0.019531,11.30,0.00,0.00,0,0,0,0.00,0,0,0
1652873310,0.001422,0.06,1.031625,22.87,0.001469,0.08,1.013625,23.44,21.35,100.20,7.06,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873320,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013625,23.44,21.35,100.20,7.09,0.009766,0.31,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652873330,0.001406,0.05,1.031750,22.87,0.001453,0.08,1.013625,23.44,21.35,100.20,7.19,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873340,0.001406,0.05,1.031250,22.88,0.001469,0.08,1.013125,23.46,21.36,100.20,7.06,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873350,0.001391,0.04,1.031500,22.88,0.001453,0.08,1.013125,23.46,21.35,100.20,6.90,0.029297,0.70,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873360,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013500,23.45,21.35,100.21,7.05,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873370,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013500,23.45,21.35,100.21,7.05,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873380,0.001406,0.05,1.032000,22.86,0.001453,0.08,1.013500,23.45,21.35,100.21,7.04,0.053711,1.19,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873390,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013500,23.45,21.35,100.21,7.00,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873400,0.001391,0.04,1.031375,22.88,0.001453,0.08,1.013125,23.46,21.36,100.21,7.03,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873410,0.001406,0.05,1.031625,22.87,0.001469,0.08,1.013250,23.45,21.36,100.21,7.03,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873420,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013500,23.45,21.36,100.21,7.05,0.024414,0.60,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873430,0.001406,0.05,1.031875,22.86,0.001469,0.08,1.013500,23.45,21.36,100.20,7.01,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873440,0.001391,0.04,1.032000,22.86,0.001453,0.08,1.013500,23.45,21.36,100.20,6.94,0.019531,0.50,0.039063,13.19,0.00,0.00,0,0,0,0.00,0,0,0
1652873450,0.001391,0.04,1.032000,22.86,0.001453,0.08,1.013375,23.45,21.36,100.20,7.01,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873460,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013375,23.45,21.36,100.20,7.07,0.004883,0.21,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652873470,0.001406,0.05,1.032000,22.86,0.001453,0.08,1.013375,23.45,21.36,100.21,7.00,0.029297,0.70,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873480,0.001406,0.05,1.032000,22.86,0.001453,0.08,1.013375,23.45,21.36,100.21,7.00,0.004883,0.21,0.029297,12.24,0.00,0.00,0,0,0,0.00,0,0,0
1652873490,0.001391,0.04,1.031875,22.86,0.001469,0.08,1.013375,23.45,21.36,100.21,6.94,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873500,0.001406,0.05,1.032000,22.86,0.001438,0.07,1.013250,23.45,21.36,100.21,6.99,0.014648,0.40,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873510,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013125,23.46,21.36,100.21,7.08,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873520,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013125,23.46,21.37,100.21,6.98,0.029297,0.70,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873530,0.001391,0.04,1.032000,22.86,0.001438,0.07,1.013250,23.45,21.36,100.20,6.97,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873540,0.001391,0.04,1.031625,22.87,0.001453,0.08,1.013125,23.46,21.36,100.20,6.98,0.034180,0.80,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873550,0.001391,0.04,1.031750,22.87,0.001453,0.08,1.013000,23.46,21.37,100.20,6.96,0.000000,0.11,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873560,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013250,23.45,21.37,100.20,6.98,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873570,0.001391,0.04,1.031875,22.86,0.001453,0.08,1.013000,23.46,21.37,100.20,6.97,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873580,0.001391,0.04,1.031750,22.87,0.001453,0.08,1.013125,23.46,21.37,100.21,7.05,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873590,0.001391,0.04,1.031750,22.87,0.001453,0.07,1.013000,23.46,21.37,100.21,6.97,0.014648,0.40,0.034180,12.71,0.00,0.00,0,0,0,0.00,0,0,0
1652873600,0.001391,0.04,1.031750,22.87,0.001453,0.08,1.013000,23.46,21.37,100.21,7.14,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873610,0.001391,0.04,1.031750,22.87,0.001438,0.07,1.013000,23.46,21.37,100.21,6.98,0.039063,0.89,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873620,0.001391,0.04,1.032000,22.86,0.001453,0.07,1.012875,23.47,21.37,100.21,7.00,0.019531,0.50,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873630,0.001391,0.04,1.031875,22.86,0.001438,0.07,1.013000,23.46,21.37,100.21,6.95,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873640,0.001391,0.04,1.032000,22.86,0.001453,0.07,1.013000,23.46,21.38,100.21,6.92,0.014648,0.40,0.024414,11.77,0.00,0.00,0,0,0,0.00,0,0,0
1652873650,0.001375,0.04,1.031750,22.87,0.001453,0.07,1.012750,23.47,21.38,100.21,6.92,0.000000,0.11,0.014648,10.83,0.00,0.00,0,0,0,0.00,0,0,0
1652873660,0.001391,0.04,1.031750,22.87,0.001453,0.07,1.012875,23.47,21.38,100.20,6.96,0.014648,0.40,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873670,0.001391,0.04,1.031750,22.87,0.001453,0.07,1.012750,23.47,21.38,100.20,6.98,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873680,0.001375,0.04,1.031750,22.87,0.001438,0.07,1.012750,23.47,21.38,100.20,6.95,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873690,0.001391,0.04,1.031750,22.87,0.001453,0.07,1.012750,23.47,21.38,100.20,7.03,0.000000,0.11,0.014648,10.83,0.00,0.00,0,0,0,0.00,0,0,0
1652873700,0.001391,0.04,1.031875,22.86,0.001453,0.07,1.012875,23.47,21.37,100.20,6.93,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873710,0.001391,0.04,1.031750,22.87,0.001438,0.07,1.012875,23.47,21.38,100.21,7.09,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873720,0.001391,0.04,1.031750,22.87,0.001453,0.07,1.012750,23.47,21.38,100.21,6.92,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873730,0.001391,0.04,1.031625,22.87,0.001438,0.07,1.012500,23.48,21.38,100.21,6.95,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873740,0.001391,0.04,1.031875,22.86,0.001438,0.07,1.012750,23.47,21.38,100.21,6.90,0.000000,0.11,0.009766,10.35,0.00,0.00,0,0,0,0.00,0,0,0
1652873750,0.001391,0.04,1.031875,22.86,0.001453,0.07,1.012750,23.47,21.38,100.21,6.90,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873760,0.001375,0.04,1.032000,22.86,0.001438,0.07,1.012625,23.47,21.38,100.20,6.90,0.029297,0.70,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873770,0.001375,0.04,1.031875,22.86,0.001438,0.07,1.012625,23.47,21.38,100.20,6.89,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873780,0.001375,0.04,1.031750,22.87,0.001438,0.07,1.012625,23.47,21.38,100.20,6.92,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873790,0.001391,0.04,1.031625,22.87,0.001438,0.07,1.012500,23.48,21.38,100.20,6.89,0.009766,0.31,0.029297,12.24,0.00,0.00,0,0,0,0.00,0,0,0
1652873800,0.001375,0.04,1.031875,22.86,0.001438,0.07,1.012625,23.47,21.38,100.20,6.93,0.009766,0.31,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873810,0.001391,0.04,1.031625,22.87,0.001438,0.07,1.012375,23.48,21.38,100.20,6.88,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873820,0.001375,0.04,1.031875,22.86,0.001438,0.07,1.012625,23.47,21.38,100.21,6.88,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873830,0.001375,0.04,1.031750,22.87,0.001438,0.07,1.012625,23.47,21.39,100.21,6.89,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
1652873840,0.001375,0.04,1.031750,22.87,0.001438,0.07,1.012750,23.47,21.38,100.21,6.88,0.000000,0.11,0.000000,9.41,0.00,0.00,0,0,0,0.00,0,0,0
